c:/windows/system32/conhost.exe_2992,read,c:/windows/globalization/sorting/sortdefault.nls
c:/windows/system32/conhost.exe_2992,executed,c:/windows/system32/conhost.exe
c:/windows/system32/conhost.exe_2992,execute,c:/windows/system32
c:/windows/system32/csrss.exe_356,fork,c:/windows/system32/conhost.exe_2992
c:/windows/system32/services.exe_516,fork,c:/windows/system32/wsqmcons.exe_2608
c:/windows/system32/wsqmcons.exe_2608,executed,c:/windows/system32/wsqmcons.exe
c:/windows/system32/wsqmcons.exe_2608,execute,c:/windows/system32
c:/windows/system32/services.exe_516,execute,c:/windows/system32/sdclt.exe
c:/windows/system32/services.exe_516,execute,c:/windows/system32/sc.exe
c:/windows/system32/csrss.exe_356,execute,c:/windows/system32/conhost.exe
c:/windows/system32/taskhost.exe_1656,read,c:/windows/system32/atl.dll
c:/windows/system32/taskhost.exe_1656,read,c:/windows/system32/pautoenr.dll;c:/windows/system32/certcli.dll;c:/windows/system32/certenroll.dll
c:/windows/system32/taskhost.exe_1656,executed,c:/windows/system32/taskhost.exe
c:/windows/system32/taskhost.exe_1656,execute,c:/windows/system32
108.177.111.189,connected_session,session_192.168.223.128_49300
108.177.111.189,connected_remote_ip,-_0
108.177.111.189,connected_remote_ip,connection_108.177.111.189_192.168.223.128
c:/windows/system32/conhost.exe_2880,executed,c:/windows/system32/conhost.exe
c:/windows/system32/conhost.exe_2880,read,c:/windows/globalization/sorting/sortdefault.nls
c:/windows/system32/conhost.exe_2880,read,c:/windows/system32/en-us/conhost.exe.mui
c:/windows/system32/conhost.exe_2880,execute,c:/windows/system32
c:/windows/system32/conhost.exe_2880,read,c:/windows/system32/cmd.exe
c:/windows/system32/conhost.exe_2880,read,c:/windows/system32/en-us/cmd.exe.mui
c:/windows/system32/csrss.exe_356,fork,c:/windows/system32/conhost.exe_2880
c:/windows/system32/taskhost.exe_3452,read,c:/windows/registration/r000000000006.clb
c:/windows/system32/taskhost.exe_3452,read,c:/windows/system32/imm32.dll
c:/windows/system32/taskhost.exe_3452,read,c:/windows/system32/sechost.dll
c:/windows/system32/taskhost.exe_3452,execute,c:/windows/system32
c:/windows/system32/taskhost.exe_3452,executed,c:/windows/system32/taskhost.exe
c:/windows/system32/taskhost.exe_3452,read,c:/windows/system32/cryptbase.dll
c:/windows/system32/csrss.exe_408,fork,c:/windows/system32/taskhost.exe_3452
c:/windows/system32/taskhost.exe_3452,read,c:/windows/system32/rpcss.dll
c:/windows/system32/taskhost.exe_3452,read,c:/windows/system32/usbceip.dll
c:/windows/system32/svchost.exe_840,connect,connection_172.217.0.14_192.168.223.128
-_0,connect,connection_172.217.0.14_192.168.223.128
172.217.0.14,connected_session,session_192.168.223.128_49270
172.217.0.14,connected_remote_ip,c:/windows/system32/svchost.exe_840
172.217.0.14,connected_remote_ip,connection_172.217.0.14_192.168.223.128
172.217.0.14,connected_remote_ip,-_0
c:/windows/system32/services.exe_516,fork,c:/windows/system32/taskhost.exe_3988
c:/windows/system32/taskhost.exe_3988,read,c:/windows/system32/imm32.dll
c:/windows/system32/taskhost.exe_3988,read,c:/windows/registration/r000000000006.clb
c:/windows/system32/taskhost.exe_3988,read,c:/windows/system32/sechost.dll
c:/windows/system32/taskhost.exe_3988,read,c:/windows/system32/racengn.dll
c:/windows/system32/taskhost.exe_3988,read,c:/windows/system32/cryptbase.dll
c:/windows/system32/taskhost.exe_3988,read,c:/windows/system32/rpcss.dll
c:/windows/system32/taskhost.exe_3988,execute,c:/windows/system32
c:/windows/system32/taskhost.exe_3988,executed,c:/windows/system32/taskhost.exe
session_192.168.223.128_49270,sock_send,session_172.217.0.14_443
c:/windows/system32/rundll32.exe_3796,read,c:/windows/apppatch/sysmain.sdb
c:/windows/system32/rundll32.exe_3796,executed,c:/windows/system32/rundll32.exe
c:/windows/system32/rundll32.exe_3796,read,c:/windows/system32/apphelp.dll
c:/windows/system32/rundll32.exe_3796,execute,c:/windows/system32
NOPROCESSNAME_2536,fork,c:/windows/system32/rundll32.exe_3796
c:/windows/system32/svchost.exe_840,connect,connection_192.168.223.128_172.217.0.14
c:/windows/system32/svchost.exe_748,read,c:/windows/system32/winsta.dll
c:/windows/system32/svchost.exe_748,read,c:/windows/system32/wtsapi32.dll
c:/windows/system32/svchost.exe_580,executed,c:/windows/system32/svchost.exe
-_0,bind,session_192.168.223.128_49300
session_108.177.111.189_443,sock_send,session_192.168.223.128_49300
c:/windows/system32/svchost.exe_636,execute,c:/windows/system32/rundll32.exe
c:/windows/system32/svchost.exe_636,read,c:/windows/apppatch/sysmain.sdb
c:/windows/system32/svchost.exe_840,bind,session_192.168.223.128_49270
-_0,bind,session_192.168.223.128_49270
session_172.217.0.14_443,sock_send,session_192.168.223.128_49270
c:/windows/system32/svchost.exe_840,connect,connection_255.255.255.255_0.0.0.0
c:/windows/system32/taskhost.exe_1148,read,c:/windows/system32/imm32.dll
c:/windows/system32/taskhost.exe_1148,read,c:/windows/system32/sechost.dll
c:/windows/system32/taskhost.exe_1148,read,c:/windows/registration/r000000000006.clb
c:/windows/system32/searchprotocolhost.exe_2164,fork,c:/windows/system32/taskhost.exe_1148
c:/windows/system32/taskhost.exe_1148,read,c:/windows/system32/cryptbase.dll
c:/windows/system32/taskhost.exe_1148,executed,c:/windows/system32/taskhost.exe
c:/windows/system32/taskhost.exe_1148,read,c:/windows/system32/winsatapi.dll
c:/windows/system32/taskhost.exe_1148,read,c:/windows/system32/rpcss.dll
c:/windows/system32/taskhost.exe_1148,execute,c:/windows/system32
c:/windows/system32/taskhost.exe_1148,read,c:/windows/system32/dwmapi.dll
c:/windows/system32/taskhost.exe_1148,read,c:/windows/system32/uxtheme.dll
c:/windows/system32/cmd.exe_3064,read,c:/windows/system32/imm32.dll
c:/windows/system32/cmd.exe_3064,read,c:/programfiles
c:/windows/system32/cmd.exe_3064,read,c:/programfiles/vmware/vmwaretools
c:/windows/system32/cmd.exe_3064,read,c:/programfiles/vmware/vmwaretools/resume-vm-default.bat
c:/windows/system32/cmd.exe_3064,execute,c:/windows/system32/ipconfig.exe
c:/windows/system32/csrss.exe_408,fork,c:/windows/system32/cmd.exe_3064
c:/windows/system32/cmd.exe_3064,read,c:/windows/globalization/sorting/sortdefault.nls
c:/windows/system32/cmd.exe_3064,read,c:/windows/system32/winbrand.dll
c:/windows/system32/cmd.exe_3064,execute,c:/windows/system32
c:/windows/system32/cmd.exe_3064,executed,c:/windows/system32/cmd.exe
c:/windows/system32/cmd.exe_3064,read,c:/windows/system32/apphelp.dll
c:/windows/system32/cmd.exe_3064,read,c:/windows/system32/sechost.dll
c:/windows/system32/cmd.exe_3064,read,c:/windows
c:/windows/system32/cmd.exe_3064,read,c://
c:/windows/system32/services.exe_516,fork,c:/windows/system32/wsqmcons.exe_892
c:/windows/system32/wsqmcons.exe_892,executed,c:/windows/system32/wsqmcons.exe
c:/windows/explorer.exe_1760,fork,c:/windows/system32/sc.exe_3792
c:/windows/system32/sc.exe_3792,read,c:/windows/system32/sechost.dll
c:/windows/system32/sc.exe_3792,executed,c:/windows/system32/sc.exe
c:/windows/system32/sc.exe_3792,execute,c:/windows/system32
c:/windows/system32/svchost.exe_840,connect,connection_0.0.0.0_255.255.255.255
NOPROCESSNAME_1736,fork,c:/windows/system32/wermgr.exe_4068
c:/windows/system32/wermgr.exe_4068,read,c:/windows/system32/imm32.dll
c:/windows/system32/wermgr.exe_4068,read,c:/windows/system32/sechost.dll
c:/windows/system32/wermgr.exe_4068,execute,c:/windows/system32
c:/windows/system32/wermgr.exe_4068,read,c:/programdata/microsoft/windows/wer/reportqueue;c:/users/aalsahee/appdata/local/microsoft/windows/wer/reportqueue
c:/windows/system32/wermgr.exe_4068,executed,c:/windows/system32/wermgr.exe
c:/windows/system32/wermgr.exe_4068,read,c:/windows/system32/wer.dll
-_0,connect,connection_108.177.111.189_192.168.223.128
c:/windows/system32/ipconfig.exe_364,read,c:/windows/globalization/sorting/sortdefault.nls
c:/windows/system32/svchost.exe_840,connect,connection_192.168.223.128_172.217.4.206
session_192.168.223.128_49295,sock_send,session_172.217.4.206_443
c:/windows/system32/svchost.exe_840,bind,session_192.168.223.128_49295
-_0,bind,session_192.168.223.128_49295
session_172.217.4.206_443,sock_send,session_192.168.223.128_49295
c:/windows/system32/taskhost.exe_3988,read,c:/windows/system32/aepic.dll
c:/windows/system32/taskhost.exe_3988,read,c:/windows/system32/wevtapi.dll
c:/windows/system32/taskhost.exe_3988,read,c:/windows/system32/version.dll
c:/windows/system32/taskhost.exe_3988,read,c:/programdata/microsoft/rac/temp
c:/windows/system32/taskhost.exe_3988,read,c:/windows/system32/sfc_os.dll;c:/windows/system32/sfc.dll
c:/windows/system32/taskhost.exe_3988,read,c:/windows/system32/apphelp.dll
172.217.4.206,connected_remote_ip,connection_172.217.4.206_192.168.223.128
172.217.4.206,connected_remote_ip,c:/windows/system32/svchost.exe_840
172.217.4.206,connected_session,session_192.168.223.128_49295
172.217.4.206,connected_remote_ip,-_0
172.217.4.206,connected_remote_ip,connection_192.168.223.128_172.217.4.206
c:/windows/system32/wbem/wmiprvse.exe_2180,read,c:/windows/system32/logoncli.dll
c:/windows/system32/wbem/wmiprvse.exe_2180,read,c:/windows/system32/schedcli.dll;c:/windows/system32/wbem/wmipcima.dll;c:/windows/system32/security.dll;c:/windows/system32/wmi.dll
c:/windows/system32/wbem/wmiprvse.exe_2180,read,c:/windows/system32/dsrole.dll
c:/windows/system32/wbem/wmiprvse.exe_2180,read,c:/windows/system32/netapi32.dll
c:/windows/system32/wbem/wmiprvse.exe_2180,read,c:/windows/system32/samcli.dll
c:/windows/system32/wbem/wmiprvse.exe_2180,read,c:/windows/system32/browcli.dll
c:/windows/system32/wbem/wmiprvse.exe_2180,read,c:/windows/system32/secur32.dll
c:/windows/system32/wbem/wmiprvse.exe_2180,read,c:/windows/system32/netutils.dll
c:/windows/system32/wbem/wmiprvse.exe_2180,read,c:/windows/system32/srvcli.dll
c:/windows/system32/taskhost.exe_1148,read,c:/windows/system32/version.dll
c:/windows/system32/taskhost.exe_1148,execute,c:/windows/winsxs/x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_72d18a4386696c80
c:/windows/system32/taskhost.exe_1148,read,c:/windows/system32/dxgi.dll
c:/windows/system32/taskhost.exe_1148,read,c:/windows/winsxs/x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_72d18a4386696c80/gdiplus.dll
c:/windows/system32/wermgr.exe_4068,read,c:/windows/globalization/sorting/sortdefault.nls
c:/windows/system32/svchost.exe_840,connect,connection_172.217.4.206_192.168.223.128
-_0,connect,connection_172.217.4.206_192.168.223.128
c:/windows/system32/svchost.exe_920,read,c:/windows/system32/actxprxy.dll
c:/windows/system32/sdclt.exe_2552,read,c:/windows/system32/sechost.dll
c:/windows/system32/wsqmcons.exe_2608,read,c:/windows/system32/sechost.dll
108.177.111.189,connected_remote_ip,c:/windows/system32/svchost.exe_840
108.177.111.189,connected_remote_ip,connection_192.168.223.128_108.177.111.189
session_192.168.223.128_49300,sock_send,session_108.177.111.189_443
session_192.168.223.128_49264,sock_send,session_216.58.192.164_443
c:/windows/system32/svchost.exe_840,connect,connection_216.58.192.164_192.168.223.128
-_0,connect,connection_216.58.192.164_192.168.223.128
216.58.192.164,connected_remote_ip,c:/windows/system32/svchost.exe_840
216.58.192.164,connected_remote_ip,-_0
216.58.192.164,connected_remote_ip,connection_192.168.223.128_216.58.192.164
216.58.192.164,connected_remote_ip,connection_216.58.192.164_192.168.223.128
216.58.192.164,connected_session,session_192.168.223.128_49264
c:/windows/system32/rundll32.exe_3796,read,c:/windows/system32/imm32.dll
c:/windows/system32/rundll32.exe_3796,read,c:/windows/system32/mpr.dll
c:/windows/system32/rundll32.exe_3796,read,c:/windows/system32/shell32.dll
c:/windows/system32/rundll32.exe_3796,read,c:/windows/system32/en-us/rundll32.exe.mui;c:/windows/apppatch/aclayers.dll
c:/windows/system32/rundll32.exe_3796,read,c:/windows/system32/sspicli.dll
c:/windows/system32/rundll32.exe_3796,read,c:/windows/system32/winspool.drv
c:/windows/system32/rundll32.exe_3796,read,c:/windows/system32/dwmapi.dll
c:/windows/system32/rundll32.exe_3796,read,c:/windows/system32/uxtheme.dll
session_216.58.192.164_443,sock_send,session_192.168.223.128_49264
c:/windows/system32/svchost.exe_840,bind,session_192.168.223.128_49264
-_0,bind,session_192.168.223.128_49264
c:/windows/system32/svchost.exe_840,bind,session_192.168.223.128_49300
c:/windows/system32/taskhost.exe_1148,read,c:/windows/system32/msxml6.dll;c:/windows/performance/winsat/datastore;c:/windows/system32/msxml6r.dll;c:/programfiles/commonfiles/microsoftshared/office14/msoxmlmf.dll;c:/windows/performance/winsat;c:/windows/performance/winsat/datastore/2018-04-1111.07.00.009formal.assessment(initial).winsat.xml
c:/windows/system32/taskhost.exe_1148,read,c:/windows/globalization/sorting/sortdefault.nls
c:/windows/system32/svchost.exe_840,connect,connection_192.168.223.128_216.58.192.164
c:/windows/system32/svchost.exe_840,connect,connection_192.168.223.128_108.177.111.189
c:/windows/system32/svchost.exe_840,connect,connection_108.177.111.189_192.168.223.128
session_192.168.223.128_49294,sock_send,session_172.217.4.238_443
149.165.180.19,connected_remote_ip,c:/programfiles/mozillafirefox/firefox.exe_3148
149.165.180.19,connected_remote_ip,connection_192.168.223.128_149.165.180.19
149.165.180.19,connected_session,session_192.168.223.128_49261
c:/windows/system32/svchost.exe_840,bind,session_192.168.223.128_49294
-_0,bind,session_192.168.223.128_49294
session_172.217.4.238_443,sock_send,session_192.168.223.128_49294
c:/windows/system32/svchost.exe_896,read,c:/windows/system32/vmictimeprovider.dll;c:/windows/system32/nsisvc.dll;c:/windows/fonts
c:/windows/system32/svchost.exe_896,read,c:/windows/system32/logoncli.dll
c:/windows/system32/svchost.exe_896,read,c:/windows/system32/dsrole.dll
c:/windows/system32/svchost.exe_896,read,c:/windows/system32/cryptdll.dll
c:/windows/system32/svchost.exe_896,read,c:/windows/system32/w32time.dll;c:/windows/system32/fntcache.dll;c:/windows/system32/fthsvc.dll
c:/windows/system32/taskhost.exe_3988,read,c:/windows/system32/rpcrtremote.dll
c:/windows/system32/taskhost.exe_3988,read,c:/windows/system32/api-ms-win-downlevel-shlwapi-l2-1-0.dll
c:/windows/system32/taskhost.exe_3988,read,c:/windows/system32/msxml6.dll;c:/windows/performance/winsat/datastore;c:/windows/system32/msxml6r.dll;c:/programfiles/commonfiles/microsoftshared/office14/msoxmlmf.dll;c:/windows/performance/winsat;c:/windows/performance/winsat/datastore/2018-04-1111.07.00.009formal.assessment(initial).winsat.xml
c:/windows/system32/taskhost.exe_3988,read,c:/windows/globalization/sorting/sortdefault.nls
c:/windows/system32/taskhost.exe_3988,read,c:/windows/system32/rsaenh.dll
c:/windows/system32/taskhost.exe_3988,read,c:/windows/system32/winsatapi.dll
c:/windows/system32/taskhost.exe_3988,execute,c:/windows/winsxs/x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_72d18a4386696c80
c:/windows/system32/taskhost.exe_3988,read,c:/windows/system32/dxgi.dll
c:/windows/system32/taskhost.exe_3988,read,c:/windows/winsxs/x86_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.7601.17514_none_72d18a4386696c80/gdiplus.dll
c:/windows/system32/taskhost.exe_3988,read,c:/windows/system32/cryptsp.dll
c:/windows/system32/taskhost.exe_3988,read,c:/windows/system32/dwmapi.dll
c:/programfiles/mozillafirefox/firefox.exe_3148,bind,session_192.168.223.128_49261
session_192.168.223.128_49279,sock_send,session_224.0.0.252_5355
c:/windows/system32/svchost.exe_1184,bind,session_192.168.223.128_49279
c:/programfiles/mozillafirefox/firefox.exe_3148,connect,connection_192.168.223.128_149.165.180.19
c:/windows/system32/svchost.exe_840,connect,connection_172.217.4.238_192.168.223.128
-_0,connect,connection_172.217.4.238_192.168.223.128
c:/windows/system32/taskhost.exe_1148,read,c:/windows/system32/rpcrtremote.dll
c:/windows/system32/taskhost.exe_1148,read,c:/windows/system32/api-ms-win-downlevel-shlwapi-l2-1-0.dll
c:/windows/system32/taskhost.exe_1148,read,c:/windows/system32/rsaenh.dll
c:/windows/system32/taskhost.exe_1148,read,c:/windows/system32/cryptsp.dll
c:/windows/system32/sc.exe_3792,read,c:/windows/system32/en-us/sc.exe.mui
session_192.168.223.128_49261,sock_send,session_149.165.180.19_80
c:/windows/system32/svchost.exe_840,connect,connection_192.168.223.128_172.217.4.238
172.217.4.238,connected_session,session_192.168.223.128_49294
172.217.4.238,connected_remote_ip,connection_192.168.223.128_172.217.4.238
172.217.4.238,connected_remote_ip,connection_172.217.4.238_192.168.223.128
172.217.4.238,connected_remote_ip,c:/windows/system32/svchost.exe_840
172.217.4.238,connected_remote_ip,-_0
224.0.0.252,connected_session,session_192.168.223.128_49279
c:/windows/system32/sdclt.exe_2552,read,c:/windows/system32/mpr.dll
c:/windows/system32/sdclt.exe_2552,read,c:/windows/system32/atl.dll
c:/windows/system32/sdclt.exe_2552,read,c:/windows/system32/secur32.dll
c:/windows/system32/sdclt.exe_2552,execute,c:/windows/winsxs/x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2
c:/windows/system32/sdclt.exe_2552,read,c:/windows/winsxs/x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2/comctl32.dll;c:/windows/windowsshell.manifest
c:/windows/system32/sdclt.exe_2552,read,c:/windows/system32/vssapi.dll;c:/windows/system32/msi.dll;c:/windows/system32/spp.dll;c:/windows/system32/sdengin2.dll;c:/windows/system32/wdscore.dll;c:/windows/system32/vsstrace.dll
c:/windows/system32/sdclt.exe_2552,read,c:/windows/system32/sspicli.dll
c:/windows/system32/sdclt.exe_2552,read,c:/windows/system32/uxtheme.dll
c:/windows/system32/svchost.exe_840,bind,session_192.168.223.128_123
c:/windows/system32/svchost.exe_896,bind,session_192.168.223.128_123
session_13.65.245.138_123,sock_send,session_192.168.223.128_123
c:/windows/system32/svchost.exe_840,connect,connection_192.168.223.128_13.65.245.138
c:/windows/system32/svchost.exe_896,connect,connection_192.168.223.128_13.65.245.138
c:/windows/system32/wsqmcons.exe_2608,read,c:/windows/system32/webio.dll;c:/windows/system32/winhttp.dll
c:/windows/system32/wsqmcons.exe_2608,read,c:/windows/system32/powrprof.dll
c:/windows/system32/wsqmcons.exe_2608,read,c:/windows/system32/en-us/wsqmcons.exe.mui
c:/windows/system32/wsqmcons.exe_2608,read,c:/windows/system32/imm32.dll
c:/windows/system32/wsqmcons.exe_2608,read,c:/windows/system32/wevtapi.dll
c:/windows/system32/svchost.exe_840,connect,connection_13.65.245.138_192.168.223.128
c:/windows/system32/svchost.exe_896,connect,connection_13.65.245.138_192.168.223.128
13.65.245.138,connected_remote_ip,c:/windows/system32/svchost.exe_840
13.65.245.138,connected_session,session_192.168.223.128_123
13.65.245.138,connected_remote_ip,connection_13.65.245.138_192.168.223.128
13.65.245.138,connected_remote_ip,c:/windows/system32/svchost.exe_896
13.65.245.138,connected_remote_ip,connection_192.168.223.128_13.65.245.138
c:/windows/system32/taskhost.exe_3988,read,c:/windows
c:/windows/system32/taskhost.exe_3988,execute,c:/windows/winsxs/x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57
c:/windows/system32/taskhost.exe_3988,read,c:/windows/system32/propsys.dll
c:/windows/system32/taskhost.exe_3988,read,c://
c:/windows/system32/taskhost.exe_3988,read,c:/windows/winsxs/x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57/msvcr90.dll
c:/windows/system32/taskhost.exe_1148,read,c:/windows
c:/windows/system32/taskhost.exe_1148,execute,c:/windows/winsxs/x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57
c:/windows/system32/taskhost.exe_1148,read,c:/windows/system32/propsys.dll
c:/windows/system32/taskhost.exe_1148,read,c://
c:/windows/system32/taskhost.exe_1148,read,c:/windows/winsxs/x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57/msvcr90.dll
session_192.168.223.128_123,sock_send,session_13.65.245.138_123
c:/windows/system32/searchindexer.exe_2612,read,c:/programdata/microsoft/search/data/applications/windows/projects/systemindex/indexer/cifiles/ciab0001.002;c:/programdata/microsoft/search/data/applications/windows/projects/systemindex/indexer/cifiles/ciab0001.000;c:/programdata/microsoft/search/data/applications/windows/projects/systemindex/indexer/cifiles/ciab0001.001;c:/programdata/microsoft/search/data/applications/windows/projects/systemindex/indexer/cifiles/ciad0001.000;c:/programdata/microsoft/search/data/applications/windows/projects/systemindex/indexer/cifiles/ciad0001.001;c:/programdata/microsoft/search/data/applications/windows/projects/systemindex/indexer/cifiles/ciad0001.002;c:/programdata/microsoft/search/data/applications/windows/projects/systemindex/indexer/cifiles/ciab0002.000;c:/programdata/microsoft/search/data/applications/windows/projects/systemindex/indexer/cifiles/ciab0002.002;c:/programdata/microsoft/search/data/applications/windows/projects/systemindex/indexer/cifiles/0001000d.wid;c:/programdata/microsoft/search/data/applications/windows/projects/systemindex/indexer/cifiles/0001000d.wsb;c:/programdata/microsoft/search/data/applications/windows/projects/systemindex/indexer/cifiles/0001000d.dir;c:/programdata/microsoft/search/data/applications/windows/projects/systemindex/indexer/cifiles/ciab0002.001;c:/programdata/microsoft/search/data/applications/windows/projects/systemindex/indexer/cifiles/0001000d.ci
